id,round_1,round_5,round_9,round_13,round_17,round_20, green, sky, building, road, car, others
4-50843194-15-3.jpeg,1234.216245053942,1275.1492728968988,1276.2867666789268,1276.3656320810976,1276.3718042564537,1276.3719431560912, 19.37037, 32.555557, 25.019676, 7.775463, 9.202546, 6.0763893
1-22732093-24-0.jpeg,1214.4242918761954,1272.5083235827585,1274.6243341311767,1274.7881714169014,1274.8029118897402,1274.8038802345334, 40.83102, 23.848959, 12.881945, 8.933449, 3.1319444, 10.372686
3-280789129-4-3.jpeg,1222.9193251610923,1269.4175672536626,1270.8338862323599,1270.9342700531288,1270.9423314809276,1270.942572994056, 25.27662, 44.565395, 8.844329, 11.505208, 2.6672454, 7.141204
1-50775225-28-0.jpeg,1226.133140812893,1268.3909745136887,1269.361403038989,1269.4166474938368,1269.4178781698063,1269.416911982144, 38.508682, 7.654514, 28.166088, 6.033565, 10.894676, 8.742477
2-176822404-1-0.jpeg,1224.3249825426367,1268.1193027171712,1269.310761766468,1269.3825103425693,1269.3854509995333,1269.384684345026, 40.909145, 32.836807, 3.1464121, 4.6302085, 4.759838, 13.717593
1-135626762-11-0.jpeg,1210.8638359995969,1265.2879753764412,1267.138199984264,1267.2726034608077,1267.285100876328,1267.2861113954762, 21.030672, 41.10822, 14.057292, 8.217014, 5.7378473, 9.848959
1-159539843-1-3.jpeg,1222.5242707574819,1265.1187785159455,1266.2319244932967,1266.2982132110972,1266.3006632803908,1266.299876007516, 30.819445, 22.73264, 10.902778, 10.853009, 5.5011573, 19.190975
3-40033034-8-3.jpeg,1220.1234198880084,1261.81550619595,1262.7490084726885,1262.7992925519723,1262.800536915382,1262.799736074405, 38.493057, 34.58102, 4.822338, 7.545139, 4.1215277, 10.436921
3-237271806-10-3.jpeg,1209.0674862762264,1260.5462840600544,1262.233534008485,1262.352191237516,1262.3606742745653,1262.360681191857, 29.191551, 38.54977, 12.690972, 10.278357, 2.2795138, 7.009838
3-289361539-0-3.jpeg,1208.4878896425964,1259.812391984586,1261.777066239804,1261.9479417640525,1261.966896443173,1261.968948987787, 44.914932, 22.752316, 13.994213, 4.2118053, 2.8234954, 11.303241
2-131607111-1-0.jpeg,1197.9106484825165,1258.4192989915705,1260.446578367803,1260.602823213799,1260.6185673122593,1260.6200873579232, 20.356482, 28.884838, 28.92419, 6.3836803, 7.1394677, 8.311344
4-473380648-1-3.jpeg,1212.2985746079964,1258.0300083346392,1259.315238767558,1259.400719947251,1259.4060604867914,1259.4057564570978, 34.48264, 36.03588, 3.8599536, 10.31713, 5.849537, 9.454862
4-24446741-9-0.jpeg,1205.7950169377048,1254.3107396884805,1255.9609391338643,1256.0863914915792,1256.0982293211553,1256.099153539422, 24.82176, 27.149885, 23.58044, 7.8402777, 8.966435, 7.641204
4-336885594-29-3.jpeg,1192.0183110337018,1250.7164144477395,1252.8111726074728,1252.9671266075277,1252.9795681197695,1252.979971539571, 26.328125, 48.873844, 7.4502316, 4.2957177, 3.5891204, 9.462964
4-50843200-5-0.jpeg,1204.0121276439047,1250.5615889877301,1252.0073782159247,1252.103944530107,1252.110325159712,1252.1101533358697, 19.684029, 38.83102, 24.529514, 5.1903934, 2.9201388, 8.844908
2-424580468-2-0.jpeg,1182.3125932170149,1247.4550556001416,1250.2375949540228,1250.495253075646,1250.52994232764,1250.5353162310182, 35.506367, 16.968172, 14.438079, 9.051505, 14.219908, 9.815972
4-176688377-5-0.jpeg,1192.2077231973487,1245.9132451831438,1247.8887215715056,1248.09586740759,1248.13127902764,1248.1380472605576, 32.418404, 36.20949, 10.607639, 5.2413197, 3.9537036, 11.569446
0-248845437-17-3.jpeg,1198.7176099810454,1246.5913590772584,1247.9879338946666,1248.0791357061867,1248.08468663463,1248.0843425298024, 43.60822, 0.18055555, 25.630787, 4.7546296, 14.748264, 11.077547
1-57154008-0-3.jpeg,1208.0444343862537,1246.8917182815032,1247.9941705399683,1248.0788236668634,1248.0844551337955,1248.0840511680829, 33.369793, 40.39699, 3.4774306, 8.572338, 7.3113427, 6.8721066
4-10670780-5-0.jpeg,1217.677157572042,1243.5980178476736,1244.0798262468466,1244.0950096958215,1244.0915803127923,1244.0900025980613, 34.051506, 36.623844, 5.3159723, 9.648726, 7.373264, 6.9866896
0-15670287-26-3.jpeg,1185.3150434772153,1241.602803970649,1243.6020448059776,1243.7514923903857,1243.7648586254682,1243.765774590188, 32.368057, 36.109955, 7.959491, 9.270833, 4.4600697, 9.831598
3-65066582-23-0.jpeg,1180.0276631855763,1240.9271761588159,1242.7946208553983,1242.9289421617034,1242.9403075978869,1242.9408890287468, 30.260996, 33.70197, 13.341435, 7.4444447, 8.09375, 7.1574078
2-40784659-23-0.jpeg,1221.2017317943362,1240.8642343654774,1241.005428609746,1241.0085494902364,1241.0083280255244,1241.0080658738063, 3.3842592, 11.520255, 59.697918, 11.735533, 5.9016204, 7.7604165
4-148112387-114-0.jpeg,1206.6452220224808,1239.0979443521337,1239.8444154220165,1239.8825199551973,1239.8817797898403,1239.8805785968989, 40.086807, 41.01852, 2.6909723, 7.654514, 2.6140046, 5.935185
4-10260585-8-3.jpeg,1201.4800039950894,1238.053466006134,1239.050797360665,1239.1104488981873,1239.1127631474294,1239.1120854373762, 28.546297, 36.41088, 12.216435, 7.3113427, 2.7621527, 12.752893
3-71365254-4-3.jpeg,1190.920577723681,1227.5309034145369,1228.3227600758362,1228.360155938699,1228.3596632792537,1228.3585513810262, 29.155672, 34.79572, 12.060764, 10.266204, 7.3078704, 6.413773
1-71601971-2-0.jpeg,1176.3994747151246,1226.40827708447,1228.144126003934,1228.2699511419628,1228.2812349171354,1228.2820063795373, 35.74074, 40.551506, 4.83044, 6.1047454, 2.4467592, 10.32581
4-47280266-31-0.jpeg,1186.763936092773,1223.953242462618,1224.794845480111,1224.8494776459713,1224.853786192861,1224.8538404039568, 45.883682, 14.83507, 14.228009, 6.0225697, 9.518518, 9.512154
2-295430708-0-3.jpeg,1178.1686054864983,1216.2517340488266,1217.2495087316354,1217.307719494972,1217.309749095978,1217.3089957883737, 29.574654, 23.774885, 21.25926, 5.443287, 3.6545138, 16.293404
1-160163187-19-0.jpeg,1198.0273538023507,1211.0909842901872,1210.9650107136688,1210.931929428093,1210.9234565788615,1210.9212954265086, 37.760418, 44.369793, 2.3530092, 8.673033, 2.8859954, 3.9577549
4-275146805-5-3.jpeg,1158.3876421417483,1208.4605343810472,1210.2455790229085,1210.409790979423,1210.4333287668496,1210.4372241791302, 28.08912, 46.274307, 4.280671, 6.813079, 3.6140046, 10.928821
0-93900476-2-3.jpeg,1178.742185320219,1204.6625854300228,1205.190096067096,1205.2192476710252,1205.2192178058392,1205.2183757076245, 30.190393, 21.30787, 32.883102, 6.4334493, 0.6927083, 8.492477
2-475044040-25-0.jpeg,1156.0734097989555,1203.4271495789933,1204.824977781441,1204.9149763928517,1204.920431346725,1204.9201035031272, 26.402779, 45.975117, 9.612847, 6.5034723, 4.9490743, 6.5567136
3-125465015-2-3.jpeg,1172.785277575582,1203.6605569609944,1204.4005849096297,1204.4427699373002,1204.4433386679477,1204.44239138901, 41.659145, 5.6458335, 34.54572, 6.703704, 4.3541665, 7.0914354
3-12272379-52-0.jpeg,1153.80139637204,1200.8408488329185,1202.171225105137,1202.2526843372866,1202.2569690537282,1202.2564707212687, 23.765047, 34.409145, 11.269676, 12.750579, 9.398149, 8.407408
0-69555386-13-3.jpeg,1165.7825655205083,1199.0999865928006,1200.038189583937,1200.0944532691371,1200.0956841216962,1200.0946780181998, 22.689816, 39.01794, 11.123264, 10.779514, 8.1875, 8.201968
2-38870001-1-3.jpeg,1166.8440889725778,1198.2354805094565,1198.906185525679,1198.938497570069,1198.9380539676713,1198.9370694961508, 25.644676, 46.534145, 5.678241, 6.48669, 6.079861, 9.576389
4-177916662-0-0.jpeg,1164.1579486773558,1196.4861638723964,1197.2183429254808,1197.2538208987617,1197.2527279442538,1197.2514692259654, 20.00868, 39.159145, 19.567709, 7.7019677, 5.810185, 7.7523155
1-47268380-0-3.jpeg,1185.2230346361296,1193.2462356169717,1192.9160057768372,1192.8652825752113,1192.8550749629599,1192.8527625053575, 5.7453704, 6.627315, 52.06308, 4.3958335, 25.1875, 5.980903
4-465128019-18-3.jpeg,1158.3427451217408,1191.2850026999697,1191.8012528564093,1191.8133036441739,1191.8092985856601,1191.807619769362, 24.840279, 12.743634, 29.649885, 5.693866, 20.039352, 7.032986
1-39874516-7-0.jpeg,1149.4579988451358,1187.9821345840903,1189.4164964928823,1189.5507061147296,1189.5677073135055,1189.5699817615107, 30.524885, 1.0677084, 43.54572, 5.600116, 10.784722, 8.476852
4-10631022-3-0.jpeg,1165.3630101968333,1188.6208967292903,1189.0171016316203,1189.0339065312176,1189.0311622377044,1189.0296961435135, 20.410301, 34.284145, 20.952547, 9.726851, 5.234375, 9.391783
1-177916664-5-0.jpeg,1163.2645353024097,1187.1063055095733,1187.5804206409746,1187.6211650001635,1187.6276429436664,1187.6287033029407, 31.94213, 33.338543, 10.13831, 7.053241, 9.092014, 8.435764
4-179080808-10-3.jpeg,1143.1571875968946,1184.399195766387,1185.327386402865,1185.3857104314814,1185.3884944258566,1185.3879199747132, 21.262154, 55.69155, 1.5717592, 9.721643, 7.2019677, 4.550926
2-220099419-7-0.jpeg,1160.2546109477983,1183.238874707792,1183.6874593366276,1183.7066114345064,1183.7051555897524,1183.7041254809094, 24.098959, 4.9346066, 43.430557, 10.566551, 9.873842, 7.0954866
1-145007005-7-0.jpeg,1175.6252764823757,1180.1148712628053,1179.71909684604,1179.6603955949656,1179.6488765696465,1179.6463306762046, 1.7141204, 49.96933, 24.093172, 8.30382, 10.707755, 5.211806
4-88204957-31-3.jpeg,1178.9762310636359,1179.5789597150401,1178.923839952649,1178.8420943102115,1178.8277327943576,1178.8247627958995, 20.962385, 57.457756, 5.234375, 9.410301, 4.541088, 2.394097
2-142637433-15-3.jpeg,1141.701976646509,1177.6512799296763,1178.357543060963,1178.3864780091517,1178.3843464687714,1178.382923500681, 24.499422, 40.859955, 2.882523, 13.873264, 6.3425927, 11.542246
3-10581227-41-3.jpeg,1145.6858917437226,1175.783479822976,1176.4917751516384,1176.540949193118,1176.5427427968998,1176.5419426597846, 27.934029, 34.041668, 11.863426, 11.567708, 4.0428243, 10.550348
0-169210698-1-0.jpeg,1137.0699311698256,1174.2881136812782,1175.2393502297361,1175.3080509199049,1175.3148504651256,1175.3154052257164, 38.092594, 8.934607, 34.91088, 4.617477, 7.140046, 6.304398
1-245518309-3-0.jpeg,1153.92090881668,1165.7493583626942,1165.491475072251,1165.4438433495045,1165.4341840603995,1165.4319864793333, 28.074654, 42.65683, 4.9253473, 8.137732, 7.134838, 9.070603
0-13433208-9-3.jpeg,1131.9842120007536,1163.9002079037234,1164.758123607719,1164.811197579461,1164.813013951352,1164.8122455540342, 58.666668, 0.4224537, 14.063658, 6.757523, 15.341435, 4.7482643
4-39609934-7-3.jpeg,1120.6111135841422,1156.8744915975683,1158.0293658947057,1158.105416350713,1158.1093032079518,1158.1087234368847, 23.45544, 45.197918, 9.06713, 8.627893, 7.720486, 5.9311347
0-247474286-5-3.jpeg,1133.684871832785,1157.109547509791,1157.5364078044252,1157.5512170708525,1157.548605325717,1157.5473086418185, 66.75926, 8.436342, 6.3003473, 3.5798612, 6.6377316, 8.286458
2-135721894-5-3.jpeg,1126.6789488010775,1153.4858347529164,1154.0718563879684,1154.1076074784778,1154.1099469668402,1154.1097918989267, 19.777779, 43.758682, 12.09838, 10.96007, 4.3547454, 9.050348
4-177594557-0-0.jpeg,1121.676898213138,1153.3725026186921,1153.8961317811925,1153.9127645196297,1153.910152094099,1153.9088207864445, 22.092592, 49.20602, 11.190393, 6.2609954, 1.9809028, 9.269097
3-163927052-3-3.jpeg,1126.9113483708954,1151.7205008923831,1152.292777695973,1152.324683915572,1152.3248063099159,1152.3240052251078, 23.792246, 46.07697, 5.0925927, 11.632524, 4.351273, 9.054399
3-70979005-1-0.jpeg,1125.0163603119408,1148.5329471999366,1148.8990166496412,1148.9028640538522,1148.8984814016274,1148.8968873746596, 20.355904, 63.19213, 1.4149306, 4.521991, 4.704861, 5.8101854
0-48687755-13-3.jpeg,1128.7958426852783,1145.1598655584744,1145.2315502650274,1145.2265897049872,1145.2233446276873,1145.2221710393294, 45.971645, 28.008102, 12.119792, 3.671875, 2.0526621, 8.175926
3-49206236-6-3.jpeg,1120.1590285015907,1143.6998962792065,1144.0829863149006,1144.0944193259857,1144.0925276464322,1144.0915600998856, 36.440395, 24.00926, 16.039352, 9.129051, 7.017361, 7.364584
3-95768284-55-0.jpeg,1103.8279179335516,1140.7647952400437,1141.7436325751132,1141.8030182437528,1141.8050714544465,1141.80426944409, 32.23669, 32.34838, 17.434029, 7.1550927, 2.5318286, 8.293982
3-163764251-23-0.jpeg,1126.9091563963,1141.1624167200919,1141.0507085957802,1141.0144809137735,1141.005399138005,1141.0031247444642, 26.777779, 15.519676, 31.899885, 11.181713, 8.355324, 6.2656255
3-74450583-13-0.jpeg,1148.841800327517,1141.6700775138536,1140.8420360991672,1140.749142389182,1140.7339892668704,1140.7309945753823, 14.460649, 5.755787, 56.026043, 7.8408566, 9.738426, 6.178241
4-179020541-9-3.jpeg,1112.079572034784,1131.222485297182,1131.3208714186278,1131.302222524116,1131.2952653585517,1131.2933077308303, 15.219329, 59.74653, 2.9056714, 8.601274, 7.743634, 5.7835646
3-237271814-1-3.jpeg,1116.5321435464361,1128.8987682405227,1128.8060228069915,1128.7750266579048,1128.7668158009203,1128.7647062183219, 29.489584, 13.904514, 38.020256, 8.299768, 2.6574075, 7.628473
1-272345160-1-3.jpeg,1112.6726516912418,1128.6385226496461,1128.7013713758122,1128.6862625118854,1128.680716354651,1128.6791180931189, 29.465279, 45.63947, 7.877315, 8.175347, 3.039352, 5.8032413
3-141205865-5-0.jpeg,1116.7141299680468,1126.2280537531149,1125.9846028234365,1125.9365361510486,1125.9259871245597,1125.9235089500182, 9.41956, 25.30787, 35.34433, 12.173033, 5.803241, 11.951968
4-34493804-0-3.jpeg,1119.6927303599405,1124.5000051686168,1124.049018105615,1123.9861190650543,1123.9739818508617,1123.9713087363116, 22.036459, 51.967594, 2.863426, 12.101274, 1.7094908, 9.321759
0-142019563-2-3.jpeg,1109.279430024855,1122.0096864965046,1121.8630779471534,1121.8300187473048,1121.8215710146962,1121.8193468089282, 21.390047, 18.739584, 36.789932, 6.7083335, 4.0208335, 12.351273
1-177769265-5-0.jpeg,1110.631111834874,1121.609347591696,1121.5216806550366,1121.4899323674167,1121.4815240567395,1121.4793769512282, 16.243635, 35.426506, 31.087385, 6.3246527, 6.203704, 4.7141204
0-47006770-16-0.jpeg,1125.87583943241,1120.4454366936027,1119.622514512148,1119.5313290436181,1119.5162279220458,1119.5131864958655, 8.71875, 41.446182, 32.225117, 7.4971066, 4.9207177, 5.19213
1-39693657-18-0.jpeg,1104.4907352036682,1118.754461758808,1118.695977411796,1118.6643695522293,1118.6557175251296,1118.6534689675484, 25.087385, 8.652778, 44.943867, 6.297454, 9.857639, 5.16088
2-9068079-15-3.jpeg,1090.734366001973,1114.2795988397916,1114.6200466652033,1114.6313506303752,1114.6298638537942,1114.6289884264254, 20.320602, 44.20197, 11.13368, 7.587963, 4.914352, 11.841436
1-71365281-1-3.jpeg,1095.3309494455132,1112.1852435087178,1112.3539410085239,1112.3557597303766,1112.3530512846107,1112.351922797061, 24.29514, 41.383682, 11.266204, 9.51331, 2.546875, 10.994792
4-42967547-23-0.jpeg,1109.063557756229,1111.928301168708,1111.44481184704,1111.3799635622113,1111.3679471927396,1111.3653718007333, 1.4513888, 40.899307, 34.930557, 6.6550927, 14.016783, 2.046875
3-34559475-3-0.jpeg,1082.9474985430697,1107.9361264070028,1108.3207948694019,1108.3275821438338,1108.3235483560072,1108.3219331585815, 45.211807, 1.0185186, 28.07118, 4.678241, 11.546296, 9.473958
0-95768284-41-0.jpeg,1086.9953772896743,1106.473302305335,1106.7072750828804,1106.7097968453043,1106.7077319886102,1106.70690219095, 23.07639, 33.133682, 26.07176, 7.959491, 5.408565, 4.350116
3-10639397-1-3.jpeg,1082.0333897410248,1103.6870113855398,1104.0908554965065,1104.100864831714,1104.0976203223747,1104.0962181423176, 17.94676, 1.5266204, 58.703705, 7.365162, 8.879051, 5.5787034
1-160163187-48-3.jpeg,1096.6188793975382,1103.5465781580644,1103.1317148391618,1103.0705099148213,1103.0583217241492,1103.055588754614, 34.030094, 36.940395, 4.935764, 9.51331, 3.2962964, 11.284144
3-163764156-4-3.jpeg,1089.7374753882573,1098.5039584922085,1098.2118854193686,1098.1632140428005,1098.1529865532907,1098.1506153548196, 32.75463, 34.707756, 11.929399, 7.9774303, 3.976273, 8.654514
2-11272377-0-3.jpeg,1078.9205840460936,1094.644352469446,1094.8216585063403,1094.8178614494886,1094.8132025538346,1094.811597782833, 20.586227, 48.686344, 17.230904, 3.9947917, 4.0497684, 5.4519677
2-179018554-12-0.jpeg,1075.8193604631267,1088.9737598817296,1089.0610048287053,1089.0535767947324,1089.049435368314,1089.0480532859974, 19.684029, 49.45602, 11.822917, 6.1770835, 6.0734954, 6.7864585
1-147676138-1-0.jpeg,1069.0952465892083,1088.6455145973969,1088.6959521468575,1088.6745108554296,1088.6673807255956,1088.6653993146888, 27.934029, 39.627316, 11.99537, 5.8269677, 8.46875, 6.14757
2-163719094-8-3.jpeg,1078.0542566587555,1088.5547133651319,1088.430779843234,1088.3977212977295,1088.3897374118214,1088.3877681644458, 11.858217, 0.1244213, 64.896416, 11.51794, 6.25, 5.353009
2-10360980-42-3.jpeg,1063.962093427322,1081.7979370663973,1081.969648611263,1081.955217883008,1081.9481375690768,1081.946054694204, 18.868635, 48.22338, 10.810764, 8.844329, 8.304399, 4.948496
4-39825433-1-0.jpeg,1077.8367651280619,1078.7041048677495,1078.148875119025,1078.0780389295196,1078.0653695001618,1078.0627020854724, 19.658566, 36.030094, 26.036459, 6.505787, 6.1082177, 5.6608796
3-116866409-0-3.jpeg,1073.2825098106448,1076.8144317978652,1076.2632526914108,1076.1895014393456,1076.1765655570741,1076.1739261421794, 29.844908, 2.4785879, 47.586807, 8.703125, 7.664352, 3.7222223
1-179018554-5-0.jpeg,1066.8418331510434,1075.7046781073777,1075.332185991482,1075.2713936269718,1075.258960646675,1075.2561664853672, 17.499422, 48.207756, 15.332755, 8.81713, 5.867477, 4.275463
4-51964968-5-0.jpeg,1065.2717854490554,1074.4237658623076,1074.1826951392816,1074.1462100165904,1074.139002634324,1074.1373164443344, 9.087963, 26.285301, 40.711807, 9.976274, 5.0740743, 8.864584
