id,round_1,round_5,round_9,round_13,round_17,round_20
3-148332232-2-0.jpeg,1514.5198779882028,1812.7374493343611,1869.2636250401463,1884.4509545530561,1888.7612813515104,1889.8171775920255
2-24462315-10-0.jpeg,1490.5081878821356,1745.6683077625155,1775.0706830434194,1778.8905927063254,1779.3632983047896,1779.4151097792048
0-424580481-4-0.jpeg,1453.589115511058,1732.5713929706988,1763.6561826616235,1767.6010040847113,1768.092711531108,1768.1503618102481
0-12090415-2-0.jpeg,1524.56781383847,1742.1412016099334,1757.800680023609,1759.2313772847465,1759.383437221183,1759.4012611498292
4-44121335-1-0.jpeg,1470.0605138572228,1720.298645346129,1746.8731613275045,1750.1770228787955,1750.579471950801,1750.6246989056192
1-15478842-42-3.jpeg,1514.067285417497,1731.3365976087418,1747.8226781628553,1749.7472411768222,1750.0563931973095,1750.112955829973
4-58652425-3-0.jpeg,1492.3535598207884,1714.811799311644,1730.8478613480374,1732.3605462575897,1732.5207688707728,1732.538209621336
1-47226030-4-3.jpeg,1501.237056958944,1713.3356034589156,1728.3416461672487,1729.6441495762576,1729.7699258626935,1729.7830788815031
0-450079477-0-0.jpeg,1508.609151588467,1703.2920016558837,1716.4475237709933,1717.6419752128218,1717.7713956500052,1717.7866752095413
3-85711353-5-3.jpeg,1515.9794560804712,1705.1926960277701,1716.4368725318964,1717.3328270646816,1717.4173152979456,1717.4255453040964
4-39609896-34-3.jpeg,1541.593278703791,1703.540972955336,1712.2414670511607,1712.9991391173337,1713.0782378450645,1713.0865269294434
0-422825799-6-3.jpeg,1462.6344790686778,1683.6772566218565,1701.5427410759642,1703.3513399984618,1703.5484164012921,1703.5702561883177
2-142638060-2-3.jpeg,1498.1827612137465,1689.1001477351297,1701.3116414093854,1702.3488279439077,1702.4519720614394,1702.4630680087846
2-40140383-6-0.jpeg,1461.582275759946,1673.8797601555289,1689.178658307603,1690.5984807309565,1690.7450693237336,1690.7600569187118
3-40140383-11-3.jpeg,1486.1295994259424,1673.59882101422,1687.2575125245985,1688.963497798932,1689.2684459726127,1689.3288186629643
0-24474442-3-0.jpeg,1484.0655180006518,1667.9741345418581,1679.186352816508,1680.132071189203,1680.2315484355127,1680.243473553476
3-40299122-5-0.jpeg,1496.9079640999216,1661.7510059706754,1671.654120347941,1672.5751967405063,1672.6724957208564,1672.6824952417442
0-49151090-4-0.jpeg,1471.4156316603392,1656.8488929199998,1668.1819303407706,1669.1192061795664,1669.210761543613,1669.2202384292616
0-47212847-5-0.jpeg,1454.9450271937844,1649.2199036973366,1662.1834731267707,1663.4015018581952,1663.5365254123258,1663.5523888472142
0-48557292-14-3.jpeg,1477.9960383637804,1650.5510155227194,1661.680252093235,1662.7506134326338,1662.8778981594555,1662.8947384241505
0-39609896-39-3.jpeg,1475.901377104343,1649.6487081584482,1659.8953380261748,1660.8091966362526,1660.9153280760145,1660.9296203358845
1-148332232-14-3.jpeg,1482.9459283762073,1642.2718622159796,1650.8253492308907,1651.5274990596508,1651.5997480697265,1651.6078402428757
1-113662990-0-0.jpeg,1496.5047570155436,1640.177354553199,1648.2378354595403,1648.9976917026488,1649.0814384783016,1649.090612587434
2-482569918-5-3.jpeg,1421.9550308056716,1626.8477142607776,1643.0698484298355,1645.0110305515389,1645.3437980292967,1645.4086429940241
0-10639453-12-3.jpeg,1456.2685410061288,1629.903864115364,1641.0026659222617,1641.9959178429676,1642.0990889808204,1642.109937074222
3-70662723-4-3.jpeg,1465.5522227337083,1626.4904196642833,1635.6019216460388,1636.3520894635503,1636.4233596719885,1636.4301526394715
3-137107928-1-3.jpeg,1475.5363910335843,1628.8071073774706,1635.5796952260082,1636.1028889312931,1636.1605739081042,1636.1679630059439
2-438427487-26-3.jpeg,1452.5866768287603,1605.3113732158079,1614.1961852630257,1614.99128506857,1615.0741542118392,1615.0827131183944
1-163594779-2-0.jpeg,1426.047542028751,1600.9810489678152,1611.7936076330036,1612.7932849093525,1612.909649206536,1612.9248456862028
2-50410905-3-3.jpeg,1437.197651258299,1594.111910427748,1602.9908670345878,1603.7473521654322,1603.8283052907575,1603.8379715311885
2-39224646-41-3.jpeg,1446.99343126638,1593.443206726067,1601.3664817311085,1602.0450627926448,1602.1165035893541,1602.124554649401
3-10683634-29-0.jpeg,1430.505459133143,1591.3990489553005,1600.7772291742162,1601.5282156533303,1601.59806591344,1601.6046350653585
3-72083028-5-0.jpeg,1420.7799219451538,1586.0503143437272,1594.9519786256353,1595.6659142113276,1595.7362415199866,1595.7435195964363
4-39838984-2-0.jpeg,1419.3457359143545,1580.9878423271261,1590.612853681196,1591.4764666968554,1591.571603880046,1591.582949325072
0-165166862-5-3.jpeg,1425.7556965302024,1576.0073522934326,1584.376017598055,1585.1175781460718,1585.1979676064275,1585.2072525747287
3-482569918-2-0.jpeg,1429.8736708752856,1569.3311387836134,1576.4099533748342,1576.9852944844515,1577.0413481943722,1577.046722048842
2-163601798-11-3.jpeg,1443.8189188320857,1567.2611588349382,1574.1528354317443,1574.765041405314,1574.8326314312665,1574.840677133225
0-85686600-1-0.jpeg,1407.1172159728048,1558.8098715439558,1567.7821234650844,1568.6169587747827,1568.709883322806,1568.7206025818473
3-39687227-6-3.jpeg,1424.4338334332042,1557.8945651614847,1564.6741057667818,1565.239770857308,1565.2970118033884,1565.303013555355
3-95613005-16-3.jpeg,1415.7365774030961,1555.569039978817,1562.4253200916637,1563.0030153812322,1563.067810906553,1563.0760460393114
4-66393995-7-0.jpeg,1436.3558694867259,1555.3044148989318,1560.6399591412949,1561.0943234062072,1561.144994540608,1561.151245133216
4-48718177-3-0.jpeg,1430.7635773588847,1548.8800689841898,1554.5962574967682,1555.0926333632826,1555.1476493316375,1555.1541529029032
0-69151817-3-3.jpeg,1422.945473865983,1542.8596888135842,1548.3515855992423,1548.8091325490252,1548.8588185511,1548.8648057373634
0-270106078-1-0.jpeg,1413.8396177267462,1538.6304699204832,1544.48503867974,1544.9551602205022,1545.0006744688585,1545.0049041059244
4-163601798-1-0.jpeg,1415.5028564268014,1527.5480565578828,1532.463307634062,1532.8821858219562,1532.924700812821,1532.9285802078905
0-34241311-6-0.jpeg,1360.7290336164788,1520.79935035386,1530.9244217956827,1531.8685192857833,1531.9742731262909,1531.9869324388815
1-12088962-8-3.jpeg,1391.2075508304122,1524.755533192183,1531.1378231201509,1531.6543266568347,1531.7097500037394,1531.7165262961828
2-72083087-11-0.jpeg,1392.9490939418572,1509.4114008586428,1514.8960263943197,1515.3419547328756,1515.3853289293902,1515.3893174698128
1-44093252-22-0.jpeg,1412.3710587291855,1503.9677313208695,1507.3964628835786,1507.6645381242895,1507.6898419537931,1507.6919140396544
2-183100743-5-0.jpeg,1386.762405024956,1499.6196563359122,1503.976290286373,1504.2945127253633,1504.3245526316523,1504.3273394249363
1-192619054-0-0.jpeg,1388.3850282372377,1473.0301761601663,1476.0083905067975,1476.2172032994142,1476.2341392381052,1476.2350540688171
1-477498780-18-0.jpeg,1366.546741460603,1468.6369929570474,1473.1955790319255,1473.5870028871934,1473.6324859372548,1473.6384385667195
1-142637957-2-3.jpeg,1360.2647625460233,1462.5084906411953,1467.0883685755769,1467.4820573417849,1467.5213865723804,1467.5249172853094
3-176637363-7-0.jpeg,1373.6628321196335,1463.6788754544557,1467.1047382186978,1467.3688801603266,1467.393592037658,1467.3956508563258
2-93900474-35-0.jpeg,1375.8980052451184,1459.1848415880331,1462.8922111314967,1463.256531410721,1463.3122844669604,1463.3222161619444
2-144630602-4-0.jpeg,1348.9096478883382,1455.5655386664068,1460.3517402237098,1460.7395065327692,1460.7812105218766,1460.7862224766552
1-159787865-5-0.jpeg,1363.7466514469024,1454.9296830736864,1458.4640667727972,1458.7386174982246,1458.7645208000195,1458.7667347014421
3-38871167-10-0.jpeg,1332.229375178288,1446.5830832312126,1452.5966061707231,1453.1058712206348,1453.1614214263038,1453.1681749485713
2-232920699-4-0.jpeg,1317.1640480130425,1441.164475341381,1447.0918371575476,1447.5379525195076,1447.5796039775205,1447.583497683008
